distance,name,price,rating,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,req_cat
362,Sunrise Bagel,1.0,,40.598114,-74.072443,40.598114,-74.072443,13065
373,Hyland Boulevard Deli & Bagel,1.0,,40.598414,-74.08099,40.598414,-74.08099,13065
430,Shop & Save Superette,1.0,,40.598337,-74.081814,40.598337,-74.081814,13065
528,S & M Polish Deli III,1.0,,40.598353,-74.083164,40.598353,-74.083164,13065
536,Indian Xpress Restaurant,2.0,,40.59846,-74.083169,40.59846,-74.083169,13065
632,Canges Italian Ice,1.0,,40.598221,-74.08403,40.598221,-74.08403,13065
648,No 1 Chinese Restaurant,1.0,,40.597465,-74.084086,40.597465,-74.084086,13065
789,Fortune Hawaii,1.0,5.6,40.603459,-74.07005,40.603459,-74.07005,13065
718,Terry's Town Deli & Pizza,1.0,,40.592447,-74.072864,40.592447,-74.072864,13065
725,Family Deli,1.0,,40.59222,-74.07329,40.59222,-74.07329,13065
814,Royal Cucina,,,40.595643,-74.085709,40.595643,-74.085709,13065
852,J and R Pizza II,1.0,,40.598173,-74.066437,40.598173,-74.066437,13065
924,Ambrosio Italian Restaurant & Banquet Hall,2.0,,40.604871,-74.083128,40.604871,-74.083128,13065
165,Royal Crown Bakery,2.0,8.9,40.595643,-74.085709,40.595643,-74.085709,13065
294,Bocelli,3.0,7.6,40.597465,-74.084086,40.597465,-74.084086,13065
637,Primo Pizzeria,1.0,8.0,40.59614,-74.094873,40.59614,-74.094873,13065
678,Nino's Restaurant,3.0,7.9,40.59834,-74.079768,40.59834,-74.079768,13065
216,Perkins Restaurant and Bakery,2.0,7.2,40.594368,-74.087006,40.594368,-74.087006,13065
192,Cafe Luna,3.0,7.2,40.596793,-74.085016,40.596793,-74.085016,13065
709,Fuji Sushi,2.0,7.5,40.598718,-74.079754,,,13065
838,Incas Grill Peruvian Cuisine,2.0,7.5,40.603035,-74.083314,40.603035,-74.083314,13065
320,Cielo Restaurant,3.0,7.0,40.593447,-74.087123,,,13065
934,Pasticceria Bruno,3.0,7.4,40.588136,-74.090318,40.588136,-74.090318,13065
205,Domino's Pizza,1.0,6.7,40.59652,-74.085135,40.59652,-74.085135,13065
689,Buono Bakery,1.0,7.1,40.59877,-74.079785,40.59877,-74.079785,13065
687,Tim Hortons,1.0,7.1,40.590236,-74.088402,40.590236,-74.088402,13065
942,Wendy's,1.0,6.5,40.588224,-74.091018,40.588224,-74.091018,13065
182,Royal Cucina,,,40.595643,-74.085709,40.595643,-74.085709,13065
292,No 1 Chinese Restaurant,1.0,,40.597465,-74.084086,40.597465,-74.084086,13065
346,Canges Italian Ice,1.0,,40.598221,-74.08403,40.598221,-74.08403,13065
400,Kuzina,2.0,,40.592811,-74.086811,40.592811,-74.086811,13065
402,Kuzina's The Greek Kitchen,2.0,,40.592756,-74.086852,40.592756,-74.086852,13065
437,S & M Polish Deli III,1.0,,40.598353,-74.083164,40.598353,-74.083164,13065
442,Indian Xpress Restaurant,2.0,,40.59846,-74.083169,40.59846,-74.083169,13065
484,El Patron 2,1.0,,40.591976,-74.087778,40.591976,-74.087778,13065
492,Old Town Superette,1.0,,40.596719,-74.093416,40.596719,-74.093416,13065
494,Bagel World,1.0,,40.596719,-74.093416,40.596719,-74.093416,13065
529,Shop & Save Superette,1.0,,40.598337,-74.081814,40.598337,-74.081814,13065
81,Lee's Tavern,2.0,8.6,40.588752,-74.095219,40.588752,-74.095219,13065
504,Max's Es-Ca,3.0,8.7,40.591545,-74.101213,40.591545,-74.101213,13065
448,Mario's,3.0,8.3,40.589597,-74.101567,40.589597,-74.101567,13065
423,Jac Mao Chinese Cuisine,2.0,7.7,40.585961,-74.092971,40.585961,-74.092971,13065
850,Primo Pizzeria,1.0,8.0,40.59614,-74.094873,40.59614,-74.094873,13065
633,Lobster House Joe's,2.0,7.6,40.583086,-74.095637,40.583086,-74.095637,13065
443,Ariemma's Italian Deli,1.0,7.4,40.585626,-74.093392,40.585626,-74.093392,13065
504,Pasticceria Bruno,3.0,7.4,40.588136,-74.090318,40.588136,-74.090318,13065
450,Dyker Park Bagels,1.0,7.1,40.5867,-74.091565,40.5867,-74.091565,13065
469,Subway,1.0,7.1,40.58615,-74.091977,40.58615,-74.091977,13065
697,Tim Hortons,1.0,7.1,40.590236,-74.088402,40.590236,-74.088402,13065
645,Sharkey S Square Pizza Staten Island,1.0,7.0,40.582753,-74.095972,40.582753,-74.095972,13065
827,Za Ra Turkish Cafe Grill,2.0,7.1,40.581499,-74.098444,40.581499,-74.098444,13065
868,Colonnade Diner,2.0,7.0,40.581164,-74.098866,40.581164,-74.098866,13065
943,Cielo Restaurant,3.0,7.0,40.593447,-74.087123,,,13065
448,Wendy's,1.0,6.5,40.588224,-74.091018,40.588224,-74.091018,13065
61,Rail Road Quick Stop Deli,1.0,,40.589153,-74.096281,40.589153,-74.096281,13065
66,Your Choice Deli and Grocery,1.0,,40.588639,-74.095389,40.588639,-74.095389,13065
114,H & H Mini Mart,1.0,,40.589182,-74.095237,40.589182,-74.095237,13065
430,The G.O.A.T.,1.0,,40.589004,-74.101586,40.589004,-74.101586,13065
434,Sakana Sushi & Hibachi Steakhouse,2.0,,40.589713,-74.101321,40.589599,-74.10148,13065
436,Cafe Latte,2.0,,40.587996,-74.091444,40.587996,-74.091444,13065
436,Torino Cafe,1.0,,40.588894,-74.101668,40.588894,-74.101668,13065
437,Campania Coal Fired Pizza,2.0,,40.585249,-74.093745,,,13065
445,Tastebud's Natural Foods,,,40.585129,-74.09385,40.585129,-74.09385,13065
900,Nunzio's Pizzeria & Restaurant,1.0,7.8,40.577937,-74.102562,40.577937,-74.102562,13065
967,Juicy Lucy BBQ,2.0,7.4,40.576065,-74.082942,40.576065,-74.082942,13065
949,Planet Wings,2.0,7.3,40.576825,-74.103821,40.576825,-74.103821,13065
967,Za Ra Turkish Cafe Grill,2.0,7.1,40.581499,-74.098444,40.581499,-74.098444,13065
968,White Castle,1.0,7.1,40.576385,-74.104151,40.576385,-74.104151,13065
947,Colonnade Diner,2.0,7.0,40.581164,-74.098866,40.581164,-74.098866,13065
137,Everybody's Kitchen,1.0,,40.57245,-74.092803,40.57245,-74.092803,13065
145,Big Boys Pizzeria,1.0,,40.57217,-74.093183,40.57217,-74.093183,13065
227,Cafe Gourmand,2.0,,40.572007,-74.095178,40.572007,-74.095178,13065
315,Verrazano Grill,,,40.571169,-74.091475,,,13065
851,McDonald's,1.0,6.1,40.577572,-74.102155,40.577572,-74.102155,13065
615,Hy-Deli,1.0,,40.581294,-74.098088,40.581294,-74.098088,13065
943,Papa John's Pizza,1.0,5.6,40.577538,-74.103372,40.577538,-74.103372,13065
864,S.i Bagel Hut,1.0,,40.579124,-74.100566,40.579124,-74.100566,13065
885,Original Pizza,1.0,,40.576084,-74.103355,40.576084,-74.103355,13065
893,Beans Cafe & Grill,1.0,,40.580356,-74.098876,40.580356,-74.098876,13065
896,Empire Express,1.0,,40.576029,-74.103396,40.576029,-74.103396,13065
896,Made In Sicily Cafe,1.0,,40.580299,-74.099004,40.580299,-74.099004,13065
911,Fish Noodle House,1.0,,40.5761,-74.103544,,,13065
930,El Dorado Restaurant,2.0,,40.575974,-74.103881,,,13065
942,Mother Mousse,1.0,,40.577705,-74.103161,40.577705,-74.103161,13065
954,Hip Wo Kitchen,2.0,,40.581081,-74.097992,40.581081,-74.097992,13065
981,Ronnie's Sandwich Shoppe,1.0,,40.574419,-74.105114,40.574419,-74.105114,13065
889,Shaka,,,40.575979,-74.10352,,,13065
982,Zara Cafe Grill,,,40.581497,-74.098531,40.581497,-74.098531,13065
297,Ralph's Famous Italian Ices,1.0,8.6,40.573663,-74.107128,40.573663,-74.107128,13065
734,Fresh Tortillas & Taco,1.0,8.7,40.57163,-74.112396,40.57163,-74.112396,13065
342,Nunzio's Pizzeria & Restaurant,1.0,7.8,40.577937,-74.102562,40.577937,-74.102562,13065
712,Precious Island Dim Sum,2.0,8.4,40.570613,-74.110264,40.570613,-74.110264,13065
754,Pizzeria Giove,1.0,8.5,40.572038,-74.113196,40.572038,-74.113196,13065
176,Planet Wings,2.0,7.3,40.576825,-74.103821,40.576825,-74.103821,13065
733,Taste of India II,2.0,7.9,40.572268,-74.112683,40.572268,-74.112683,13065
869,La Strada Restaurant,3.0,7.9,40.5738,-74.11562,40.5738,-74.11562,13065
129,White Castle,1.0,7.1,40.576385,-74.104151,40.576385,-74.104151,13065
841,Piece A Cake,1.0,7.7,40.573339,-74.114774,40.573339,-74.114774,13065
740,Cucina Fresca,2.0,7.5,40.5814,-74.111542,40.5814,-74.111542,13065
492,French Tart,3.0,7.1,40.57935,-74.109759,40.57935,-74.109759,13065
902,Cantina Mexicana,1.0,7.4,40.573575,-74.115959,40.573575,-74.115959,13065
218,Simple Asia,2.0,6.7,40.574218,-74.106541,40.574218,-74.106541,13065
744,Alor Cafe,2.0,7.1,40.581345,-74.111583,40.581345,-74.111583,13065
850,Za Ra Turkish Cafe Grill,2.0,7.1,40.581499,-74.098444,40.581499,-74.098444,13065
475,Corner House,2.0,6.7,40.579575,-74.10942,40.579575,-74.10942,13065
807,Colonnade Diner,2.0,7.0,40.581164,-74.098866,40.581164,-74.098866,13065
430,Moe's Southwest Grill,1.0,6.4,40.57267,-74.107957,40.57267,-74.107957,13065
759,Popeyes Louisiana Kitchen,1.0,6.6,40.570047,-74.109327,40.570047,-74.109327,13065
395,Grant City Tavern,2.0,6.2,40.578562,-74.109073,40.578562,-74.109073,13065
345,McDonald's,1.0,6.1,40.577572,-74.102155,40.577572,-74.102155,13065
94,Cangiano's Pork Stores,2.0,,40.575442,-74.105113,40.575442,-74.105113,13065
98,Violette's Cellar,2.0,,40.57555,-74.105117,40.57555,-74.105117,13065
182,Fish Noodle House,1.0,,40.5761,-74.103544,,,13065
327,Harvest Cafe,1.0,8.0,40.565968,-74.101237,40.565968,-74.101237,13065
874,Precious Island Dim Sum,2.0,8.4,40.570613,-74.110264,40.570613,-74.110264,13065
350,Griff's Place,1.0,7.4,40.565717,-74.100574,40.565717,-74.100574,13065
726,Chipotle Mexican Grill,1.0,7.5,40.567995,-74.11146,40.567995,-74.11146,13065
845,Empire East,2.0,7.5,40.565328,-74.114395,40.565328,-74.114395,13065
742,Jersey Mike's,1.0,7.1,40.565427,-74.112789,40.565427,-74.112789,13065
593,Napoli Pizza,1.0,6.9,40.566913,-74.109718,40.566913,-74.109718,13065
796,Yogurt City,1.0,7.1,40.569935,-74.109496,40.569935,-74.109496,13065
761,Popeyes Louisiana Kitchen,1.0,6.6,40.570047,-74.109327,40.570047,-74.109327,13065
974,Pronto Pizza Pasta,1.0,6.8,40.571446,-74.111256,40.571446,-74.111256,13065
976,Moe's Southwest Grill,1.0,6.4,40.57267,-74.107957,40.57267,-74.107957,13065
778,New China Buffet,1.0,6.1,40.56776,-74.112147,40.56776,-74.112147,13065
296,Nino's Salumeria,1.0,,40.561733,-74.104411,40.561733,-74.104411,13065
306,658 Kings Deli,1.0,,40.566381,-74.101863,40.566381,-74.101863,13065
905,Chikurin,2.0,6.1,40.570988,-74.110323,40.570988,-74.110323,13065
672,Hook & Reel,3.0,5.9,40.567957,-74.110893,40.567957,-74.110893,13065
365,Fig & Vine,2.0,,40.56551,-74.100304,40.56551,-74.100304,13065
367,Nini's Cafe & P K's Lounge,2.0,,40.565617,-74.100331,,,13065
579,Hawaii Poke Bowl,,,40.566236,-74.110677,,,13065
782,Empire East Chinese & Pan-Asian Cuisine,1.0,,40.564705,-74.113585,40.564705,-74.113585,13065
793,The Hot Dog Stand,1.0,,40.566383,-74.113264,40.566383,-74.113264,13065
802,Saladworks,1.0,,40.567298,-74.113259,40.567298,-74.113259,13065
817,Ciragan Palace,2.0,,40.56988,-74.109537,40.56988,-74.109537,13065
818,Hylan Diner,2.0,,40.569175,-74.111597,40.569175,-74.111597,13065
886,Daddyos BBQ To Go,2.0,,40.571233,-74.109289,40.571233,-74.109289,13065
933,Piccolino Restaurant,2.0,7.9,40.551518,-74.149488,40.551518,-74.149488,13065
927,Flanagan's Tavern,2.0,7.4,40.551141,-74.149515,40.551141,-74.149515,13065
320,Genki Sushi,2.0,6.4,40.55402,-74.142938,40.55402,-74.142938,13065
969,Lucky Fortune Chinese Restaurant,2.0,6.7,40.551126,-74.150037,40.551126,-74.150037,13065
911,La Candela Espanola,3.0,6.4,40.551573,-74.149447,40.551573,-74.149447,13065
318,Sorianos,2.0,,40.554022,-74.142851,40.554022,-74.142851,13065
328,Noto's Casa Cucina,2.0,,40.554022,-74.142851,40.554022,-74.142851,13065
376,Villa Paradiso,2.0,,40.553412,-74.143478,40.553412,-74.143478,13065
469,V & J Soriano,1.0,,40.554122,-74.143117,40.554122,-74.143117,13065
782,Angelo's Superette,,,40.560282,-74.134763,40.560282,-74.134763,13065
795,Torrene Restaurante Italiano,2.0,,40.555359,-74.129944,40.555359,-74.129944,13065
829,Domenico's Pizza,1.0,,40.561017,-74.135404,40.561017,-74.135404,13065
953,Bam Sports Bar and Grill,1.0,,40.551518,-74.149488,40.551518,-74.149488,13065
958,Moonlight Caterers & Entertainment,,,40.550866,-74.149721,40.550866,-74.149721,13065
967,Mimmo's Brick Oven Pizza & Trattoria,1.0,,40.551123,-74.150123,40.551123,-74.150123,13065
349,Makin Bacon Cafe,,,40.554138,-74.143297,,,13065
355,Bliss Restaurant Staten Island,,,40.554153,-74.143372,,,13065
977,The Sandwich Shop SI,,,40.552625,-74.150606,,,13065
82,Ralph's Italian Ices,1.0,7.5,40.532579,-74.192297,40.532579,-74.192297,13065
182,Ciros Pizza Cafe,3.0,7.6,40.533321,-74.192677,40.533321,-74.192677,13065
78,Richmond Fiesta Market,1.0,,40.532579,-74.192297,40.532579,-74.192297,13065
90,Chopsticks House,2.0,,40.532649,-74.191735,40.532649,-74.191735,13065
92,Saporito Pizza,1.0,,40.532579,-74.192297,40.532579,-74.192297,13065
85,Piezanos Pizzeria,,,40.532565,-74.192274,,,13065
87,Panino Rustico of Huguenot Express,,,40.532699,-74.191797,,,13065
132,Qwik Stop Deli and Grill,,,40.533069,-74.192101,40.533069,-74.192101,13065
180,Daddyo S BBQ,,,40.530369,-74.192418,40.530369,-74.192418,13065
828,Marani Restaurant,,,40.534953,-74.182789,40.534953,-74.182789,13065
414,Ralph's Italian Ices,1.0,8.1,40.523848,-74.214961,40.523848,-74.214961,13065
932,Panera Bread,1.0,8.0,40.526506,-74.230819,40.526506,-74.230819,13065
963,Pronto Pizza Pasta,1.0,7.7,40.526656,-74.231217,40.526656,-74.231217,13065
384,Il Forno,1.0,7.0,40.522185,-74.216587,,,13065
462,Wendy's,1.0,6.6,40.52121,-74.216845,40.52121,-74.216845,13065
971,Z-Two Diner & Lounge,2.0,6.6,40.527371,-74.230683,40.527371,-74.230683,13065
321,Amici Pizza,2.0,,40.523542,-74.216209,40.523542,-74.216209,13065
330,La Dolce Pastry Shoppe II,1.0,,40.523435,-74.216204,40.523435,-74.216204,13065
339,Hot Shotz Sports Bar,2.0,,40.523377,-74.216332,40.523377,-74.216332,13065
384,Sudsys Bagels,1.0,,40.522512,-74.216468,40.522512,-74.216468,13065
398,Kiddie Cakes,1.0,,40.522187,-74.21654,40.522187,-74.21654,13065
516,Domino's Pizza,1.0,,40.52158,-74.215209,40.52158,-74.215209,13065
551,Yosuki Sushi,2.0,,40.521288,-74.215087,,,13065
963,Z Two,,,40.527318,-74.230637,40.527318,-74.230637,13065
335,Lettuce Be Healthy,,,40.52327,-74.216327,40.52327,-74.216327,13065
998,Vitalia Restaurant,,,40.526641,-74.231371,,,13065
464,Panera Bread,1.0,8.0,40.526506,-74.230819,40.526506,-74.230819,13065
432,Pronto Pizza Pasta,1.0,7.7,40.526656,-74.231217,40.526656,-74.231217,13065
792,Cafe Luna,1.0,8.1,40.523599,-74.234516,40.523599,-74.234516,13065
624,Project Brunch,2.0,7.6,40.532014,-74.239369,40.532014,-74.239369,13065
939,Page Plaza Diner,2.0,8.0,40.522574,-74.234601,40.522574,-74.234601,13065
1551,Tottenville Hot Bagels & Deli,1.0,8.4,40.521764,-74.234696,40.521764,-74.234696,13065
975,Killmeyer S Old Bavari,2.0,7.7,40.538538,-74.237137,40.538538,-74.237137,13065
688,Lobster House Joe's,3.0,7.3,40.527963,-74.239841,40.527963,-74.239841,13065
947,Aunt Butchies of Brooklyn,1.0,7.5,40.523587,-74.238603,40.523587,-74.238603,13065
917,Nucci's South,3.0,7.4,40.524014,-74.238709,40.524014,-74.238709,13065
966,Zio Toto,2.0,7.2,40.522208,-74.235457,,,13065
377,Z-Two Diner & Lounge,2.0,6.6,40.527371,-74.230683,40.527371,-74.230683,13065
85,Tilted Kilt,,,40.530861,-74.230968,40.530861,-74.230968,13065
85,Millie's Of Staten Island,2.0,,40.530918,-74.230841,40.530918,-74.230841,13065
279,Saladworks,1.0,,40.529019,-74.235061,,,13065
363,Mr. Ciao,2.0,,40.527335,-74.231899,40.527335,-74.231899,13065
381,Z Two,,,40.527318,-74.230637,40.527318,-74.230637,13065
644,Cousin's Pizza,1.0,,40.532069,-74.239328,40.532069,-74.239328,13065
664,Chef Mike's Rodizio Grill,2.0,,40.535148,-74.237117,40.535148,-74.237117,13065
756,Fushimi,2.0,,40.524031,-74.234449,40.524031,-74.234449,13065
829,Laila,,,40.523282,-74.234328,40.523282,-74.234328,13065
835,Ruby Falls Cafe,1.0,,40.523384,-74.234507,40.523384,-74.234507,13065
867,Lava Cafe,3.0,,40.523061,-74.234492,40.523061,-74.234492,13065
946,Loon Chuan Restaurant,2.0,,40.522089,-74.234623,40.522089,-74.234623,13065
982,Brothers II Pizzeria Restaurant,2.0,,40.521819,-74.234655,40.521819,-74.234655,13065
541,Big Nose Kate's Saloon,2.0,7.5,40.554018,-74.217681,40.554018,-74.217681,13065
1040,Misaki II,2.0,7.9,40.542729,-74.207919,40.542729,-74.207919,13065
379,Heartland Bagels Two,1.0,7.3,40.551727,-74.212159,,,13065
447,Rossville Pizzeria,1.0,7.2,40.549553,-74.221269,40.549553,-74.221269,13065
501,The Historic Old Bermuda Inn,,6.9,40.55359,-74.217576,40.55359,-74.217576,13065
403,Pino's Pizzeria,1.0,6.4,40.551812,-74.212102,40.551812,-74.212102,13065
463,My Brother's Deli & Bagels,1.0,5.9,40.549553,-74.221269,40.549553,-74.221269,13065
371,Mignosi's Supermarket,,5.8,40.551449,-74.211608,40.551449,-74.211608,13065
362,Stewart's All American,2.0,,40.551634,-74.21266,40.551634,-74.21266,13065
394,Mollie Ryan S,2.0,,40.552155,-74.218817,40.552155,-74.218817,13065
412,Montalbano's,1.0,,40.550544,-74.211264,40.550544,-74.211264,13065
994,Sunset Pizzeria,1.0,,40.542729,-74.207919,40.542729,-74.207919,13065
1011,Islander Taste I,1.0,,40.542789,-74.207704,40.542789,-74.207704,13065
340,Jkj Friends,,,40.551209,-74.212468,40.551209,-74.212468,13065
408,Mollie Ryan's Public House,,,40.552094,-74.219032,40.552094,-74.219032,13065
429,Montalbanos of Rosebank,,,40.550662,-74.210921,40.550662,-74.210921,13065
459,Benito's Pizzeria,,,40.550832,-74.210624,40.550832,-74.210624,13065
992,Islander Taste Chinese Restaurant,,,40.542729,-74.207919,40.542729,-74.207919,13065
364,Villa Monte Pizzeria & Restaurant,1.0,7.3,40.553657,-74.193041,40.553657,-74.193041,13065
755,Genki Sushi,2.0,7.5,40.552257,-74.191196,40.552257,-74.191196,13065
733,Moe's Southwest Grill,2.0,6.4,40.553022,-74.192665,40.553022,-74.192665,13065
705,Village Green Bagel,1.0,,40.552205,-74.19115,40.552205,-74.19115,13065
726,Peking Taste Restaurant,1.0,,40.552205,-74.19115,40.552205,-74.19115,13065
931,China Chalet,1.0,,40.545628,-74.175967,,,13065
694,Subway,,,40.553067,-74.192434,,,13065
517,Ralph's Famous Italian Ices,1.0,8.4,40.559296,-74.169268,40.559296,-74.169268,13065
734,All Star Cafe & Pizza,2.0,7.3,40.559493,-74.164273,40.559493,-74.164273,13065
715,Planet Wings,1.0,6.9,40.55949,-74.16436,40.55949,-74.16436,13065
554,Euro Pizza,1.0,6.7,40.559458,-74.169232,40.559458,-74.169232,13065
716,Subway,1.0,6.7,40.559438,-74.164314,40.559438,-74.164314,13065
531,McDonald's,1.0,6.3,40.559648,-74.168239,40.559648,-74.168239,13065
379,Pronto Pizza,1.0,,40.558603,-74.169021,40.558603,-74.169021,13065
619,Boston Market,2.0,5.8,40.560656,-74.168761,40.560656,-74.168761,13065
446,Golden Dove,2.0,5.6,40.558978,-74.16908,40.558978,-74.16908,13065
734,Ho Wok,2.0,5.9,40.560211,-74.163651,40.560211,-74.163651,13065
467,Chow Down,2.0,,40.559301,-74.169094,40.559301,-74.169094,13065
547,Yum Yum Eastern,2.0,,40.559588,-74.168454,40.559588,-74.168454,13065
697,Bagel Buster Superette,1.0,,40.55954,-74.164492,40.55954,-74.164492,13065
734,Yogurt City,1.0,,40.559605,-74.164104,40.559605,-74.164104,13065
896,Blue Spoon,1.0,,40.560751,-74.178555,40.560751,-74.178555,13065
570,Country Donuts & Bagels,,,40.560316,-74.169356,40.560316,-74.169356,13065
632,Amici Bakery,,,40.559813,-74.166245,40.559813,-74.166245,13065
458,Holy Schnitzel,2.0,7.6,40.589647,-74.164262,40.589647,-74.164262,13065
506,Heartland Bagels,1.0,7.5,40.591271,-74.163983,40.591271,-74.163983,13065
500,Qdoba Mexican Eats,1.0,6.8,40.590883,-74.164358,40.590883,-74.164358,13065
1065,Crepes Du Nord,1.0,7.3,40.581844,-74.165929,40.581844,-74.165929,13065
926,East Pacific Restaurant,2.0,7.1,40.582345,-74.165385,40.582345,-74.165385,13065
639,Subway,1.0,6.6,40.588714,-74.166747,40.588714,-74.166747,13065
987,Auntie Anne's,1.0,6.4,40.581184,-74.164551,40.581184,-74.164551,13065
672,Wendy’s,1.0,6.1,40.588281,-74.166815,40.588281,-74.166815,13065
1008,Popeyes Louisiana Kitchen,1.0,6.3,40.582155,-74.166378,40.582155,-74.166378,13065
482,Bario's,1.0,5.6,40.589742,-74.164701,40.589742,-74.164701,13065
463,Brick Oven Pizzeria,1.0,,40.589695,-74.164482,40.589695,-74.164482,13065
488,Mr Pizza's Pasta House,1.0,,40.591216,-74.164024,40.591216,-74.164024,13065
500,Peking Taste Restaurant,2.0,,40.590766,-74.164702,40.590766,-74.164702,13065
502,Nome Deli,1.0,,40.589842,-74.164967,40.589842,-74.164967,13065
511,Dynasty Taste,1.0,,40.587893,-74.165318,40.587893,-74.165318,13065
539,Island Kitchen,1.0,,40.589995,-74.165278,40.589995,-74.165278,13065
584,Richmond Bagels & Deli,1.0,,40.588154,-74.165634,40.588154,-74.165634,13065
874,Burger King,1.0,5.0,40.585389,-74.168128,40.585389,-74.168128,13065
480,Taco Bell,,,40.592032,-74.163254,,,13065
519,Nome Avenue Deli,,,40.589892,-74.1651,40.589892,-74.1651,13065
919,Pan-Asian Bistro,,,40.5824,-74.165344,40.5824,-74.165344,13065
942,Miami Juice Bar,,,40.58249,-74.165957,40.58249,-74.165957,13065
977,Campo Bello,,,40.582112,-74.165984,40.582112,-74.165984,13065
977,CrepesDuNordStatenIsland,,,40.582112,-74.165984,40.582112,-74.165984,13065
247,West Shore Inn Steakhouse,3.0,7.8,40.594281,-74.186668,40.594281,-74.186668,13065
796,Mother Mousse,1.0,8.5,40.597879,-74.181424,40.597879,-74.181424,13065
500,El Pollo II Restaurant,1.0,7.2,40.59068,-74.191997,40.59068,-74.191997,13065
277,Better Gourmet Health Kitchen,2.0,6.9,40.592189,-74.190104,40.592189,-74.190104,13065
530,T & E Express Deli,1.0,,40.59051,-74.192295,40.59051,-74.192295,13065
656,Showplace Entertainment Center,,,40.588906,-74.191877,40.588906,-74.191877,13065
694,Mug Shots,2.0,,40.597321,-74.182097,40.597321,-74.182097,13065
708,The Bettered Bagel,1.0,,40.600263,-74.192153,40.600263,-74.192153,13065
722,Big E's Deli,1.0,,40.589158,-74.194326,40.589158,-74.194326,13065
758,Nrgize,1.0,,40.587953,-74.191313,40.587953,-74.191313,13065
771,Staten Island Wineries,,,40.59883,-74.182075,40.59883,-74.182075,13065
645,Chuck E. Cheese's,,5.2,40.600022,-74.193014,40.600022,-74.193014,13065
898,Hot Dog stand,1.0,,40.60224,-74.185228,,,13065
497,Arabica Lounge,,,40.590677,-74.192084,40.590677,-74.192084,13065
673,Chuck E. Cheese's,,,40.600205,-74.192968,,,13065
850,Corporategrind,,,40.601845,-74.185864,,,13065
999,Da Noi - Victory Boulevard,,,40.587747,-74.19703,,,13065
692,Commons Cafe,1.0,6.7,40.605526,-74.179621,40.605526,-74.179621,13065
432,Hot Dog stand,1.0,,40.60224,-74.185228,,,13065
706,The Bettered Bagel,1.0,,40.600263,-74.192153,40.600263,-74.192153,13065
888,Staten Island Wineries,,,40.59883,-74.182075,40.59883,-74.182075,13065
815,Chuck E. Cheese's,,5.2,40.600022,-74.193014,40.600022,-74.193014,13065
452,Corporategrind,,,40.601845,-74.185864,,,13065
644,Ribs NY,,,40.611004,-74.183953,40.611004,-74.183953,13065
784,Chuck E. Cheese's,,,40.600205,-74.192968,,,13065
252,Sanma Japanese Restaurant,2.0,8.3,40.611996,-74.158775,40.611996,-74.158775,13065
420,Tim Hortons,1.0,7.7,40.606764,-74.162776,40.606764,-74.162776,13065
441,A & S Salumeria and Bakery,1.0,7.6,40.60722,-74.163797,40.60722,-74.163797,13065
285,Buffalo Wild Wings,2.0,7.4,40.612133,-74.158132,40.611961,-74.15812,13065
317,La Piazza,1.0,7.4,40.611766,-74.157415,40.611766,-74.157415,13065
527,Pho Mac Vietnamese Restaurant,1.0,7.6,40.613963,-74.157571,,,13065
290,Le Roi,1.0,7.3,40.612049,-74.158821,40.612049,-74.158821,13065
282,Unicorn Diner,2.0,7.0,40.607097,-74.160569,40.607097,-74.160569,13065
226,Chili's Grill & Bar,2.0,6.9,40.611659,-74.159283,40.611659,-74.159283,13065
753,Oriental Plaza Chinese & Japanese Restaurant,2.0,7.4,40.603163,-74.162491,40.603163,-74.162491,13065
385,Sapporo Sushi,2.0,6.7,40.607976,-74.163452,,,13065
341,Subway,1.0,6.6,40.608321,-74.162973,40.608321,-74.162973,13065
430,Domino's Pizza,1.0,6.3,40.613443,-74.159055,40.613443,-74.159055,13065
538,Randiwa,,6.1,40.614028,-74.157425,40.614028,-74.157425,13065
635,Z-One Diner & Lounge,2.0,6.2,40.604254,-74.162015,40.604254,-74.162015,13065
261,M & J Pizza,1.0,,40.611949,-74.158555,40.611949,-74.158555,13065
265,China King Chinese,1.0,,40.612049,-74.158821,40.612049,-74.158821,13065
400,Pizza D'Oro,1.0,5.7,40.607347,-74.163106,40.607347,-74.163106,13065
346,Quick Grill Japan,1.0,,40.611713,-74.157369,40.611713,-74.157369,13065
346,Applebee's,2.0,5.5,40.612644,-74.158716,40.612644,-74.158716,13065
394,Red Ginger,1.0,,40.608303,-74.163582,40.608303,-74.163582,13065
420,Hawaii Poke Bowl,,,40.613448,-74.158881,40.613448,-74.158881,13065
429,8 Morgan Lane Pool Club,2.0,,40.61253,-74.162718,40.61253,-74.162718,13065
439,Avocado Sushi,2.0,,40.61348,-74.158945,,,13065
354,McDonald's,1.0,4.8,40.607783,-74.16295,40.607783,-74.16295,13065
59,92nd Street Y,,8.8,40.782864,-73.95284,40.782864,-73.95284,13065
164,Kaia Wine Bar,3.0,8.9,40.781806,-73.952012,40.781806,-73.952012,13065
220,The Bagel Shop,1.0,8.7,40.78298,-73.950528,40.78298,-73.950528,13065
289,Dig,2.0,8.9,40.780279,-73.95462,40.780279,-73.95462,13065
367,San Matteo Pizza Espresso Bar,2.0,8.9,40.780343,-73.950208,40.780343,-73.950208,13065
