,Distance (m),Name,Price,Rating,Borough,Neighborhood,Zipcode,Latitude,Longitude,Category
6731,948.0,Akiyama Japanese Restaurant,2.0,8.3,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6732,816.0,Cascon Cheesecake,1.0,7.8,Whitestone,Beechhurst,11357.0,40.79060155670148,-73.82667757138641,restaurant
6733,910.0,Sky Garden,4.0,7.7,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6734,958.0,Jägerhaus Gastropub & Biergarten,3.0,7.4,Whitestone,Beechhurst,11357.0,40.79060155670148,-73.82667757138641,restaurant
6735,858.0,Keilly Chinese Restaurant,1.0,7.2,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6736,858.0,Whitepoint Pizza Restaurant,1.0,7.1,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6737,984.0,Liola,2.0,7.0,Whitestone,Beechhurst,11357.0,40.79060155670148,-73.82667757138641,restaurant
6738,976.0,Whitestone Diner Restaurant,2.0,6.8,Whitestone,Beechhurst,11357.0,40.79060155670148,-73.82667757138641,restaurant
6739,953.0,Coppola's Pizza,1.0,6.3,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6740,943.0,Pizza Hut,1.0,6.2,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6741,876.0,7 Star Coffee Shop,1.0,6.1,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6742,569.0,The Stonebridge,2.0,,Whitestone,Malba,11357.0,40.79060155670148,-73.82667757138641,restaurant
6743,572.0,Pearl Garden,1.0,,Whitestone,Malba,11357.0,40.79060155670148,-73.82667757138641,restaurant
6744,608.0,Malba Market,1.0,,Whitestone,Malba,11357.0,40.79060155670148,-73.82667757138641,restaurant
6745,802.0,Cafe Rustico,1.0,,Whitestone,Beechhurst,11357.0,40.79060155670148,-73.82667757138641,restaurant
6746,849.0,El Torito,1.0,,Flushing,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6747,887.0,Zee's Gourmet Deli,1.0,,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6748,919.0,Zee's Foods,1.0,,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6749,935.0,Angelo's Pizza,1.0,,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6750,1001.0,McDonald's,1.0,5.3,College Point,College Point,11356.0,40.79060155670148,-73.82667757138641,restaurant
6751,187.0,Yupdduk Flushing 엽기떡볶이,,,Flushing,Malba,11357.0,40.79060155670148,-73.82667757138641,restaurant
6752,197.0,East Ocean Palace,,,Whitestone,Malba,11357.0,40.79060155670148,-73.82667757138641,restaurant
6753,309.0,Zen Fusion Cuisine,,,Whitestone,Malba,11357.0,40.79060155670148,-73.82667757138641,restaurant
6754,346.0,Smile of the Beyond Restaurant,,,Whitestone,Malba,11357.0,40.79060155670148,-73.82667757138641,restaurant
6755,594.0,Serious Bagels,,,Whitestone,Malba,11357.0,40.79060155670148,-73.82667757138641,restaurant
6756,657.0,Caterina Pizza,1.0,8.1,Brooklyn,,11208.0,40.6819989345173,-73.890345709872,restaurant
6757,972.0,McDonald's,1.0,7.2,Brooklyn,East New York,11208.0,40.6819989345173,-73.890345709872,restaurant
6758,628.0,Rico Chimi Brooklyn,1.0,6.9,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6759,717.0,Festac Grill,2.0,6.3,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6760,274.0,Big John's Pizza Brew,1.0,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6761,291.0,Yolanda Restaurant,2.0,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6762,830.0,White Castle,1.0,6.0,Brooklyn,East New York,11208.0,40.6819989345173,-73.890345709872,restaurant
6763,396.0,El Ambiente,2.0,,New York,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6764,431.0,The Silver Spoon Hall,,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6765,474.0,Kennedy Fried Chicken & Pizza,1.0,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6766,490.0,Tavares Restaurant,2.0,,Brooklyn,Broadway Junction,11208.0,40.6819989345173,-73.890345709872,restaurant
6767,621.0,Castillo Seafood,3.0,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6768,642.0,McDonald's,1.0,5.3,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6769,766.0,New Spring Garden,,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6770,770.0,Leandro Food Center,1.0,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6771,876.0,Puerto Plata Seafood,3.0,,New York,Cypres Hills,11208.0,40.6819989345173,-73.890345709872,restaurant
6772,889.0,El Nuevo Puerto Plata Restaurant,2.0,,Brooklyn,Cypres Hills,11208.0,40.6819989345173,-73.890345709872,restaurant
6773,917.0,El Pulgarcito De America,2.0,,Brooklyn,Cypres Hills,11208.0,40.6819989345173,-73.890345709872,restaurant
6774,966.0,Tonys Pizzeria,1.0,,Brooklyn,Cypres Hills,11208.0,40.6819989345173,-73.890345709872,restaurant
6775,978.0,Wo Hop Chinese Restaurant,1.0,,Brooklyn,Cypres Hills,11208.0,40.6819989345173,-73.890345709872,restaurant
6776,992.0,Royal Fried Chicken,1.0,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6777,1033.0,Cachapas Brooklyn,,,New York,East New York,11207.0,40.6819989345173,-73.890345709872,restaurant
6778,795.0,McDonald's,1.0,4.9,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6779,433.0,Silverspoonsbk,,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6780,439.0,Fulton Wings and seafood,,,Brooklyn,Broadway Junction,11207.0,40.6819989345173,-73.890345709872,restaurant
6781,520.0,Nagoya Sushi,2.0,8.5,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6782,497.0,Michael's of Brooklyn,3.0,8.3,Brooklyn,Sheepshead Bay,11229.0,40.60937770113766,-73.94841515328893,restaurant
6783,554.0,Memo Shishkabab,2.0,8.4,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6784,752.0,King's Pizza,1.0,8.9,Brooklyn,Gravesend,11229.0,40.60937770113766,-73.94841515328893,restaurant
6785,479.0,Michael's Pastry Shop,1.0,7.9,Brooklyn,Sheepshead Bay,11229.0,40.60937770113766,-73.94841515328893,restaurant
6786,706.0,Nora's Park Bench Cafe,2.0,7.7,Brooklyn,Manhattan Terrace,11234.0,40.60937770113766,-73.94841515328893,restaurant
6787,928.0,Chipotle Mexican Grill,1.0,7.8,Brooklyn,Gravesend,11229.0,40.60937770113766,-73.94841515328893,restaurant
6788,665.0,Buckleys Restaurant and Caterers,3.0,7.3,Brooklyn,Sheepshead Bay,11229.0,40.60937770113766,-73.94841515328893,restaurant
6789,895.0,T Fusion Steakhouse,4.0,7.5,Brooklyn,,11234.0,40.60937770113766,-73.94841515328893,restaurant
6790,689.0,Sushi Meshuga,2.0,6.9,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6791,580.0,Vesuvius Pizza,1.0,6.3,Brooklyn,Gravesend,11229.0,40.60937770113766,-73.94841515328893,restaurant
6792,460.0,Deli & Grocery,1.0,,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6793,534.0,Krispy Nuggets,1.0,,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6794,719.0,Brooklyn Bagels,2.0,,Brooklyn,Manhattan Terrace,11234.0,40.60937770113766,-73.94841515328893,restaurant
6795,721.0,Kiev Bakery,1.0,,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6796,724.0,Original Brooklyn Bagel,1.0,,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6797,739.0,Paraiso Azteca,1.0,,Brooklyn,Gravesend,11229.0,40.60937770113766,-73.94841515328893,restaurant
6798,761.0,New Lan King,1.0,,Brooklyn,Gravesend,11229.0,40.60937770113766,-73.94841515328893,restaurant
6799,769.0,Yum Yummy,1.0,,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6800,848.0,Ankara One Turkish Restaurant,2.0,,New York,Gravesend,11229.0,40.60937770113766,-73.94841515328893,restaurant
6801,888.0,Burger King,1.0,5.5,Brooklyn,Manhattan Terrace,11210.0,40.60937770113766,-73.94841515328893,restaurant
6802,978.0,Meraki Hummus And Juice Bar,2.0,,Brooklyn,Gravesend,11229.0,40.60937770113766,-73.94841515328893,restaurant
6803,590.0,Kings Grill,,,Brooklyn,Manhattan Terrace,11229.0,40.60937770113766,-73.94841515328893,restaurant
6804,720.0,Great Kosher Restaurants International,,,Brooklyn,,11229.0,40.60937770113766,-73.94841515328893,restaurant
6805,895.0,Kings Highway Donuts,,,Brooklyn,Gravesend,11229.0,40.60937770113766,-73.94841515328893,restaurant
6806,441.0,F & J Pine Tavern,3.0,8.9,New York,Van Nest,10462.0,40.85272297633017,-73.86172577555115,restaurant
6807,398.0,John & Joe's Pizzeria,1.0,8.1,Bronx,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6808,641.0,Enzo's Restaurant,3.0,8.6,Bronx,Pelham Parkway,10461.0,40.85272297633017,-73.86172577555115,restaurant
6809,785.0,Patricia's,2.0,8.8,Bronx,Pelham Parkway,10461.0,40.85272297633017,-73.86172577555115,restaurant
6810,763.0,Conti's Pastry Shoppe,1.0,8.4,Bronx,Van Nest,10462.0,40.85272297633017,-73.86172577555115,restaurant
6811,793.0,Primavera Pizzaria,1.0,7.9,Bronx,Van Nest,10462.0,40.85272297633017,-73.86172577555115,restaurant
6812,465.0,Lydig Coffee House,2.0,7.5,Bronx,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6813,633.0,Sorrento Pizzeria,1.0,7.6,Bronx,Pelham Parkway,10461.0,40.85272297633017,-73.86172577555115,restaurant
6814,545.0,Park Billiards & Cafe,,7.4,Bronx,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6815,724.0,La Casa Del Caffe,1.0,7.5,Bronx,Van Nest,10461.0,40.85272297633017,-73.86172577555115,restaurant
6816,498.0,Cafe Colonial Restaurant,3.0,7.3,Bronx,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6817,288.0,Azul Tequila,1.0,7.0,Bronx,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6818,624.0,Fresh Tortilla & Japanese Restaurant,,7.2,Bronx,Pelham Parkway,10461.0,40.85272297633017,-73.86172577555115,restaurant
6819,639.0,Rainbow Diner,2.0,7.0,Bronx,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6820,906.0,Anthony's Pizza,1.0,7.2,Bronx,Van Nest,10462.0,40.85272297633017,-73.86172577555115,restaurant
6821,958.0,Venezia Pizzeria,1.0,7.1,Bronx,Pelham Parkway,10469.0,40.85272297633017,-73.86172577555115,restaurant
6822,366.0,Dukagjini Burktore,2.0,6.4,Bronx,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6823,784.0,Scaglione Joseph Bakery,1.0,6.7,Bronx,Pelham Parkway,10461.0,40.85272297633017,-73.86172577555115,restaurant
6824,526.0,Pizza Hut,1.0,6.4,Bronx,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6825,615.0,Pasta-Pasta,2.0,6.3,Bronx,Pelham Parkway,10461.0,40.85272297633017,-73.86172577555115,restaurant
6826,711.0,Patsy's Pizzeria,1.0,6.4,Bronx,Van Nest,10462.0,40.85272297633017,-73.86172577555115,restaurant
6827,667.0,Morris Park Bake Shop,1.0,6.3,Bronx,Van Nest,10462.0,40.85272297633017,-73.86172577555115,restaurant
6828,673.0,Golden Eagle Diner,2.0,6.0,Bronx,Van Nest,10462.0,40.85272297633017,-73.86172577555115,restaurant
6829,603.0,Taco Bell,1.0,6.0,New York,Bronxdale,10462.0,40.85272297633017,-73.86172577555115,restaurant
6830,253.0,New Wallace Grocery,1.0,,Bronx,Van Nest,10462.0,40.85272297633017,-73.86172577555115,restaurant
6831,253.0,White Castle,1.0,8.3,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6832,346.0,Sal & Dom's Pastry Shop,1.0,8.4,Bronx,Allerton,10469.0,40.86578787802982,-73.85931863221647,restaurant
6833,768.0,Gun Hill Brewing Co,1.0,8.7,Bronx,,10469.0,40.86578787802982,-73.85931863221647,restaurant
6834,858.0,Royal Coach Diner,2.0,8.5,Bronx,,10469.0,40.86578787802982,-73.85931863221647,restaurant
6835,674.0,Lash West Indian and American Cuisine,,8.1,Bronx,Ollinville,10467.0,40.86578787802982,-73.85931863221647,restaurant
6836,710.0,Estrellita Poblana II,1.0,8.1,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6837,264.0,IHOP,2.0,7.4,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6838,257.0,Li's Kitchen,1.0,6.9,Bronx,Allerton,10469.0,40.86578787802982,-73.85931863221647,restaurant
6839,747.0,Venezia Pizzeria,1.0,7.1,Bronx,Pelham Parkway,10469.0,40.86578787802982,-73.85931863221647,restaurant
6840,199.0,Popeyes Louisiana Kitchen,1.0,6.5,Bronx,Allerton,10469.0,40.86578787802982,-73.85931863221647,restaurant
6841,82.0,Mamma Rosa's Cucina,1.0,,Bronx,Allerton,10469.0,40.86578787802982,-73.85931863221647,restaurant
6842,209.0,Chandni Chowk Restaurant,,,Bronx,Allerton,10469.0,40.86578787802982,-73.85931863221647,restaurant
6843,226.0,Chef King,1.0,,Bronx,Allerton,10469.0,40.86578787802982,-73.85931863221647,restaurant
6844,679.0,McDonald's,1.0,6.1,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6845,382.0,Latin Fusion,1.0,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6846,391.0,Tulcimex Restaurant,1.0,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6847,412.0,M & A Gourmet Deli,1.0,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6848,414.0,Smile Restaurant,1.0,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6849,443.0,Pizza Corner,1.0,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6850,449.0,National Bakery,1.0,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6851,765.0,Richie Rich,2.0,5.9,Bronx,Olinville,10467.0,40.86578787802982,-73.85931863221647,restaurant
6852,534.0,Roma Pizza,1.0,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6853,960.0,McDonald's,1.0,5.9,Bronx,,10469.0,40.86578787802982,-73.85931863221647,restaurant
6854,681.0,E J Primo S Restaurant,2.0,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6855,689.0,Tessey’s International Kitchen,,,Bronx,Allerton,10467.0,40.86578787802982,-73.85931863221647,restaurant
6856,193.0,Caridad Kingsbridge,2.0,8.9,Bronx,Kings Bridge Heights,10468.0,40.8703923914147,-73.90152264513144,restaurant
6857,491.0,Cơm Tấm Ninh Kiều,1.0,7.9,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6858,902.0,The Bronx Public,1.0,8.2,New York,Kings Bridge,10463.0,40.8703923914147,-73.90152264513144,restaurant
6859,359.0,Subway,1.0,6.8,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6860,181.0,Popeyes Louisiana Kitchen,1.0,6.6,Bronx,,10468.0,40.8703923914147,-73.90152264513144,restaurant
6861,206.0,Montezuma Mexican Restaurant,2.0,6.4,Bronx,,10468.0,40.8703923914147,-73.90152264513144,restaurant
6862,1012.0,Fordham Fried Chicken & Seafood,1.0,6.9,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6863,830.0,Auntie Anne's,1.0,6.8,Bronx,Kings Bridge,10463.0,40.8703923914147,-73.90152264513144,restaurant
6864,294.0,Kamil Grocery,1.0,,Bronx,Kings Bridge Heights,10463.0,40.8703923914147,-73.90152264513144,restaurant
6865,309.0,Manny Deli,1.0,,Bronx,Kings Bridge Heights,10463.0,40.8703923914147,-73.90152264513144,restaurant
6866,317.0,New No. 1 Chinese Restaurnt,1.0,,Bronx,Kings Bridge Heights,10468.0,40.8703923914147,-73.90152264513144,restaurant
6867,520.0,La Cocina,2.0,,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6868,558.0,Pat O'Brien Pub,1.0,,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6869,587.0,Tony's Pizzeria,1.0,,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6870,685.0,Lin Home Chinese Restaurant,2.0,,Bronx,University Heights,10468.0,40.8703923914147,-73.90152264513144,restaurant
6871,899.0,Taqueria Sinaloense,1.0,,Bronx,Marble Hill,10463.0,40.8703923914147,-73.90152264513144,restaurant
6872,910.0,Subway,1.0,,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6873,946.0,New King Wah,1.0,,Bronx,Fordham,10458.0,40.8703923914147,-73.90152264513144,restaurant
6874,514.0,McDonald's,1.0,4.5,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6875,885.0,McDonald's,1.0,5.2,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6876,203.0,Grilled Cheese Eatery,,,Bronx,,10468.0,40.8703923914147,-73.90152264513144,restaurant
6877,388.0,Cupcakes by Sasha,,,Bronx,Kings Bridge Heights,10463.0,40.8703923914147,-73.90152264513144,restaurant
6878,414.0,Parada Tropical 225(chimi truck),,,Bronx,Kings Bridge Heights,10463.0,40.8703923914147,-73.90152264513144,restaurant
6879,430.0,Polio Caribe Corporation,,,Bronx,Kings Bridge Heights,10463.0,40.8703923914147,-73.90152264513144,restaurant
6880,617.0,Two in One,,,Bronx,Fordham,10468.0,40.8703923914147,-73.90152264513144,restaurant
6881,581.0,Lips Cafe,1.0,9.1,New York,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6882,437.0,Tastee Pattee,2.0,8.1,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6883,591.0,Aunts Et Uncles,2.0,8.3,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6884,468.0,Nostrand Donut Shop,1.0,8.0,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6885,520.0,Bake & Things Restaurant,1.0,8.1,Brooklyn,East Flatbush,11203.0,40.64692606658579,-73.94817709920184,restaurant
6886,851.0,Island Express,2.0,8.2,Brooklyn,Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6887,851.0,Los Tres Chiflados,1.0,7.9,New York,Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6888,137.0,Domino's Pizza,1.0,6.9,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6889,258.0,Golden Krust Caribbean Bakery And Grill,2.0,6.7,Brooklyn,Prospect Park Sout,11226.0,40.64692606658579,-73.94817709920184,restaurant
6890,667.0,Michelle's Cocktail Lounge,3.0,6.9,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6891,517.0,La Baguette Shop,1.0,6.6,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6892,850.0,Golden Krust Caribbean Bakery & Grill,1.0,6.6,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6893,976.0,F1 Lounge,3.0,6.6,Brooklyn,Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6894,865.0,Popeyes Louisiana Kitchen,1.0,6.5,Brooklyn,Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6895,185.0,Golden Bird Chinese Restaurant,1.0,,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6896,211.0,Kennedy's Fried Chicken,1.0,,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6897,902.0,Angelo's Pizza,1.0,6.2,Brooklyn,Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6898,851.0,Sip N Chat Cocktail Lounge,3.0,6.1,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6899,577.0,Immaculee Bakery,1.0,5.8,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6900,414.0,Juan Fish,,,Brooklyn,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6901,416.0,Real Caribbean Pot,2.0,,New York,East Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6902,844.0,Taco Bell,1.0,5.9,Brooklyn,Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6903,487.0,Crown Fried Chicken,1.0,,Brooklyn,East Flatbush,11203.0,40.64692606658579,-73.94817709920184,restaurant
6904,529.0,D & P Restaurant and Cocktail Lounge,2.0,,Brooklyn,East Flatbush,11203.0,40.64692606658579,-73.94817709920184,restaurant
6905,854.0,McDonald's,1.0,5.9,Brooklyn,Flatbush,11226.0,40.64692606658579,-73.94817709920184,restaurant
6906,204.0,Friedman's,2.0,8.7,New York,"""Hell's Kitchen""",10018.0,40.75665808227519,-74.00011136202637,restaurant
6907,448.0,The Shed,,9.2,New York,Chelsea,10001.0,40.75665808227519,-74.00011136202637,restaurant
6908,323.0,Chef's Table At Brooklyn Fare,4.0,8.5,New York,"""Hell's Kitchen""",10018.0,40.75665808227519,-74.00011136202637,restaurant
