Distance (m),Name,Neighbourhood,Zipcode,Reviews,Rating,Price,Latitude,Longitude,Borough,Category
,Windsor Farms Market,Northwest Brooklyn ,11215,453,4.2,,40.6567622,-73.9775432,Brooklyn,supermarket
,Royal Supermarket,Northwest Brooklyn ,11215,40,4.3,,40.6622324,-73.98189,Brooklyn,supermarket
,B D Food Supermarket,Northwest Brooklyn ,11215,35,4.6,,40.6612866,-73.9865156,Brooklyn,supermarket
,Neighborhood Deli & Grocery Inc,Borough Park,11218,51,4.2,1,40.650392,-73.977959,Brooklyn,supermarket
,Prospect Market,Northwest Brooklyn ,11215,31,4,,40.6595768,-73.9814051,Brooklyn,supermarket
,Doleh Supermarket,Northwest Brooklyn ,11215,12,4.6,,40.6596254,-73.9842629,Brooklyn,supermarket
,Family Dollar,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,202,3.7,1,40.6812243,-73.9573128,Brooklyn,supermarket
,Ideal Food Basket,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,519,3.9,,40.676279,-73.963638,Brooklyn,supermarket
,GalaFresh Farms,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,550,4.2,,40.6762583,-73.9585056,Brooklyn,supermarket
,Key Food Supermarkets,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,303,4,,40.6829149,-73.9633123,Brooklyn,supermarket
,Mahfood Market,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,29,3.9,,40.6790798,-73.9642465,Brooklyn,supermarket
,Supermercado Market Place,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,,,,40.6772946,-73.9557444,Brooklyn,supermarket
,Shop Fair of Bed-Stuy,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,294,4.1,,40.6815723,-73.956731,Brooklyn,supermarket
,Lincoln Market Bed-Stuy Fulton Street,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,278,4.3,,40.6808906,-73.955434,Brooklyn,supermarket
,Diaby African Market,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,57,4.4,,40.6807722,-73.9544611,Brooklyn,supermarket
,CTown Supermarkets,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,175,3.7,2,40.6687538,-73.9093188,Brooklyn,supermarket
,Family Dollar,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,203,3.7,1,40.6592449,-73.9083796,Brooklyn,supermarket
,Shop Fair of Brownsville,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,205,4.2,,40.6624309,-73.9083583,Brooklyn,supermarket
,Santa Grocery,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,21,4.2,,40.6650311,-73.9145553,Brooklyn,supermarket
,"supermarket brooklyn,ny.11212",Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,5,3.4,,40.6602117,-73.9086552,Brooklyn,supermarket
,PEOPLE'S CHOICE,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,462,4.3,,40.669139,-73.908931,Brooklyn,supermarket
,Fine Fare Supermarkets,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,439,3.9,,40.6614654,-73.9151073,Brooklyn,supermarket
,Powell Supermarket Inc,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,65,4.3,,40.6663968,-73.9029969,Brooklyn,supermarket
,Kool Parrol,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,,,,40.6674534,-73.9173107,Brooklyn,supermarket
,Ideal Food Basket of Brownsville,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11212,248,4,,40.668373,-73.9188022,Brooklyn,supermarket
,777 Food Corp Market,East New York and New Lots,11207,17,4,,40.6672893,-73.89938,Brooklyn,supermarket
,Lee Gardens Supermarket Inc,Northwest Brooklyn ,11205,80,4.8,,40.6994611,-73.9538359,Brooklyn,supermarket
,City Fresh Market,Bushwick and Williamsburg,11237,789,4.2,,40.703138,-73.925435,Brooklyn,supermarket
,Family Dollar,Bushwick and Williamsburg,11221,169,4.1,1,40.6930807,-73.9279025,Brooklyn,supermarket
,CTown Supermarkets,Bushwick and Williamsburg,11221,246,3.6,2,40.6948126,-73.9198891,Brooklyn,supermarket
,Premier Food Fresh Market,Bushwick and Williamsburg,11221,374,3.4,,40.693147,-73.927788,Brooklyn,supermarket
,Mr. Kiwi's,Bushwick and Williamsburg,11221,579,4.4,,40.6969004,-73.9348648,Brooklyn,supermarket
,Foodtown of Bushwick,Bushwick and Williamsburg,11221,1264,4,,40.6909383,-73.9241279,Brooklyn,supermarket
,Central Supermarket,Bushwick and Williamsburg,11221,46,4.6,,40.7001597,-73.9290267,Brooklyn,supermarket
,Fine Fare Supermarkets,Bushwick and Williamsburg,11221,315,4.1,,40.6982148,-73.9260392,Brooklyn,supermarket
,Jarabacoa Food Corporation,Bushwick and Williamsburg,11221,1,5,,40.6982308,-73.926057,Brooklyn,supermarket
,Associated Supermarkets of Bushwick,Bushwick and Williamsburg,11221,30,4.3,,40.6979876,-73.9279372,Brooklyn,supermarket
,Met Fresh of Bushwick,Bushwick and Williamsburg,11237,187,4.2,,40.6987881,-73.920951,Brooklyn,supermarket
,Calderon Brothers Fruit Market,Bushwick and Williamsburg,11237,41,4.8,,40.7020694,-73.9245424,Brooklyn,supermarket
,Green Valley,Bushwick and Williamsburg,11237,20,4.8,,40.7021511,-73.9246614,Brooklyn,supermarket
,Monegro Grocery,Bushwick and Williamsburg,11237,10,3.8,,40.7021152,-73.9200444,Brooklyn,supermarket
,DeKalb Market,Bushwick and Williamsburg,11237,24,4.5,,40.7028315,-73.9208786,Brooklyn,supermarket
,Key Food Supermarkets,Bushwick and Williamsburg,11237,781,4.1,2,40.7046287,-73.9203053,Brooklyn,supermarket
,Deli minimarket Palmarejo,Bushwick and Williamsburg,11221,3,4.7,,40.6924303,-73.931093,Brooklyn,supermarket
,Myrtle Ave Super market,Bushwick and Williamsburg,11237,13,4.5,,40.698867,-73.915764,Brooklyn,supermarket
,Acaba Grocery Corporation,Bushwick and Williamsburg,11221,3,3,,40.693998,-73.933955,Brooklyn,supermarket
,Super Foodtown,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,3183,4.1,,40.6797,-73.9444,Brooklyn,supermarket
,Ideal Food Basket of Gates Ave,Bushwick and Williamsburg,11221,553,4,,40.6873757,-73.9414883,Brooklyn,supermarket
,Bravo Supermarkets,Bushwick and Williamsburg,11221,407,3.9,,40.6922431,-73.9419881,Brooklyn,supermarket
,Marcus Market,Bushwick and Williamsburg,11221,72,4,,40.6870292,-73.9385763,Brooklyn,supermarket
,Key Food Supermarket,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,353,3.9,,40.6857154,-73.9504477,Brooklyn,supermarket
,Ideal Food Basket of Lafayette Ave,Bushwick and Williamsburg,11221,481,4,,40.6911209,-73.9392775,Brooklyn,supermarket
,Deli Supermarket,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,37,4.3,,40.6822686,-73.9467426,Brooklyn,supermarket
,Inlet Market,Bushwick and Williamsburg,11221,51,4.6,,40.6863316,-73.9417817,Brooklyn,supermarket
,Adels International Supermarket,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,24,4.2,,40.6836654,-73.9412317,Brooklyn,supermarket
,Organic natural deli market,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,5,5,,40.6838312,-73.9441601,Brooklyn,supermarket
,Manayeyo Grocery Store,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,6,4.2,,40.6833375,-73.9440897,Brooklyn,supermarket
,Met Fresh of Bed-Stuy,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,34,4.4,,40.6830871,-73.9440753,Brooklyn,supermarket
,Quincy Market Super Market & Deli,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,93,4.2,2,40.6870757,-73.9506531,Brooklyn,supermarket
,Lincoln Market Bed-Stuy Marcy Avenue,Bushwick and Williamsburg,11206,282,4.6,,40.692961,-73.9485717,Brooklyn,supermarket
,Jamil Deli Grocery,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,6,3.8,,40.682723,-73.950219,Brooklyn,supermarket
,Bravo Supermarkets,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,385,4,,40.6805819,-73.9492151,Brooklyn,supermarket
,Carib Food Market,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11216,213,4.1,,40.6805722,-73.9490798,Brooklyn,supermarket
,Farmer Supermarket & Deli,Bushwick and Williamsburg,11206,12,4.1,,40.6959024,-73.9430983,Brooklyn,supermarket
,Met Food,Northwest Brooklyn ,11231,5,3.8,,40.6846729,-73.9994108,Brooklyn,supermarket
,Key Food Marketplace,Northwest Brooklyn ,11231,210,3.9,,40.6846073,-73.9994369,Brooklyn,supermarket
,Associated Supermarkets of Red Hook,Northwest Brooklyn ,11231,154,3.9,,40.6742565,-74.0074731,Brooklyn,supermarket
,Pioneer Street Supermarket,Northwest Brooklyn ,11231,28,3.3,,40.6789203,-74.0112443,Brooklyn,supermarket
,Juice Mart,Northwest Brooklyn ,11231,27,4.9,,40.6758728,-74.014382,Brooklyn,supermarket
,Stop 1 Supermarket,Northwest Brooklyn ,11231,41,4.1,,40.677549,-74.013032,Brooklyn,supermarket
,Whole Foods Market,Northwest Brooklyn ,11215,3446,4.4,3,40.6748928,-73.9887879,Brooklyn,supermarket
,CTown Supermarkets,Northwest Brooklyn ,11231,229,3.7,2,40.6759883,-74.0044296,Brooklyn,supermarket
,Urban Market,Northwest Brooklyn ,11215,116,4,,40.666902,-73.987784,Brooklyn,supermarket
,Mr. Melon,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,280,4.4,,40.6830556,-73.9641667,Brooklyn,supermarket
,Foodtown of Prospect Heights,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,931,4.3,,40.677299,-73.969338,Brooklyn,supermarket
,Associated Supermarkets of Park Slope,Northwest Brooklyn ,11215,277,4.3,,40.6761589,-73.9809598,Brooklyn,supermarket
,CTown Supermarkets,Northwest Brooklyn ,11215,663,4,2,40.6690087,-73.9853759,Brooklyn,supermarket
,Stop & Fifth Deli,Northwest Brooklyn ,11215,9,3.6,,40.6715158,-73.983909,Brooklyn,supermarket
,Food Universe Marketplace,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,14,4.7,,40.6767328,-73.9716745,Brooklyn,supermarket
,Foodtown of Park Slope,Northwest Brooklyn ,11215,75,4.2,,40.6700014,-73.9852297,Brooklyn,supermarket
,Canaan Deli,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,,,,40.6773401,-73.971335,Brooklyn,supermarket
,Food Train,Northwest Brooklyn ,11215,23,3.3,,40.6658871,-73.9827032,Brooklyn,supermarket
,Steve's 9th Street Market,Northwest Brooklyn ,11215,50,4.1,,40.668923,-73.9853931,Brooklyn,supermarket
,Bjg Food Corporation,Northwest Brooklyn ,11215,1,4,,40.6690421,-73.9867861,Brooklyn,supermarket
,The Bad Wife,Northwest Brooklyn ,11215,89,4.6,,40.6654977,-73.9829835,Brooklyn,supermarket
,Western Beef Supermarket,East New York and New Lots,11208,366,4.4,,40.6886497,-73.8744826,Brooklyn,supermarket
,Family Dollar,East New York and New Lots,11208,222,4.1,1,40.6898976,-73.8719115,Brooklyn,supermarket
,Associated Supermarkets of Pitkin,East New York and New Lots,11208,264,3.6,,40.674491,-73.8769259,Brooklyn,supermarket
,Dollar Deals,East New York and New Lots,11208,232,4.1,,40.6710215,-73.8745577,Brooklyn,supermarket
,Randy Supermarket,East New York and New Lots,11208,28,3.9,,40.6745539,-73.8787688,Brooklyn,supermarket
,Tony's Shop & Save Supermarket,East New York and New Lots,11208,144,4,,40.6724843,-73.8751849,Brooklyn,supermarket
,Shop Fair of Pitkin Ave,East New York and New Lots,11207,83,4.1,,40.6724551,-73.8904657,Brooklyn,supermarket
,City Fresh Market,Canarsie and Flatlands,11239,455,3.9,,40.6467159,-73.8838041,Brooklyn,supermarket
,Cherry Valley Marketplace,East New York and New Lots,11207,771,3.9,,40.6535998,-73.8864707,Brooklyn,supermarket
,ALDI,Canarsie and Flatlands,11239,2006,4.3,1,40.6538135,-73.8710707,Brooklyn,supermarket
,Target Grocery,Canarsie and Flatlands,11239,17,4.7,,40.6529944,-73.870071,Brooklyn,supermarket
,Ideal Food Basket,Canarsie and Flatlands,11236,241,4.2,,40.6369268,-73.8921472,Brooklyn,supermarket
,Super Flat 99¢ Plus,Canarsie and Flatlands,11236,,,,40.6364678,-73.912111,Brooklyn,supermarket
,Shop Smart Supermarket,Canarsie and Flatlands,11236,15,4.1,,40.6365082,-73.9122607,Brooklyn,supermarket
,CTown Supermarkets,Canarsie and Flatlands,11236,362,3.8,2,40.635233,-73.9133283,Brooklyn,supermarket
,Target Grocery,Canarsie and Flatlands,11234,,,,40.6362704,-73.9270735,Brooklyn,supermarket
,Key Food Supermarkets,Canarsie and Flatlands,11236,747,4.1,,40.6331516,-73.9190485,Brooklyn,supermarket
,Cherry Hill Gourmet Inc,Southern Brooklyn,11235,842,4.2,,40.5838861,-73.9487833,Brooklyn,supermarket
,Netcost Market,Southern Brooklyn,11235,1883,4.3,,40.5851818,-73.9496671,Brooklyn,supermarket
,Stop & Shop,Southwest Brooklyn,11214,2234,4,2,40.5826389,-73.9851702,Brooklyn,supermarket
,Netcost Market,Southwest Brooklyn,11214,1076,4.2,,40.6058142,-74.0037087,Brooklyn,supermarket
,Vucciria Food & Gourmet,Southwest Brooklyn,11214,534,4.1,,40.6010079,-73.9917202,Brooklyn,supermarket
,Green Food Supermarket,Southwest Brooklyn,11214,114,3.9,,40.6051006,-73.997949,Brooklyn,supermarket
,Cherry Hill Market,Southwest Brooklyn,11214,471,4,,40.600605,-73.9919204,Brooklyn,supermarket
,Key Food Supermarkets,Southwest Brooklyn,11214,758,4,,40.6037808,-74.006501,Brooklyn,supermarket
,Ahmed's Grocery and Halal meat,Southwest Brooklyn,11214,74,4.2,,40.598774,-73.998131,Brooklyn,supermarket
,Skyway Supermarket,Southwest Brooklyn,11214,56,4.3,,40.6013537,-74.0011402,Brooklyn,supermarket
,Skywaysupermaket,Southwest Brooklyn,11214,1,5,,40.6015066,-74.0011382,Brooklyn,supermarket
,Karelia,Southwest Brooklyn,11214,2,5,,40.5998103,-74.002779,Brooklyn,supermarket
,Bay 31 Supermarket,Southwest Brooklyn,11214,2,3.5,,40.6013391,-73.9934223,Brooklyn,supermarket
,WanChang Supermarket,Southwest Brooklyn,11214,1,4,,40.6017308,-73.9930894,Brooklyn,supermarket
,Jae's Supermarket,Southwest Brooklyn,11214,40,4.2,,40.6038729,-73.9956428,Brooklyn,supermarket
,Food Universe Marketplace,Southwest Brooklyn,11214,248,4.5,,40.604518,-73.9985903,Brooklyn,supermarket
,Bay Market,Southwest Brooklyn,11214,14,4.1,,40.6016679,-73.992788,Brooklyn,supermarket
,Thanksgiving Supermarket,Southwest Brooklyn,11214,93,3.7,,40.6014795,-73.9924965,Brooklyn,supermarket
,86 Supermarket Inc,Southwest Brooklyn,11214,39,3.4,,40.6014117,-73.9924379,Brooklyn,supermarket
,Orchard King Corporation,Southwest Brooklyn,11214,3,4.3,,40.600934,-73.9915819,Brooklyn,supermarket
,Target Grocery,Southwest Brooklyn,11214,3,3.7,,40.5933704,-74.0010871,Brooklyn,supermarket
,Capitan Supermarkets,Southwest Brooklyn,11214,7,2.4,,40.6059193,-74.0007483,Brooklyn,supermarket
,KRM Kollel Supermarket,Borough Park,11218,1593,4.6,,40.64043,-73.9854749,Brooklyn,supermarket
,Super 13,Borough Park,11219,333,4.6,,40.6331255,-73.9943289,Brooklyn,supermarket
,Biedronka,Borough Park,11219,164,4.4,,40.6297881,-73.99581,Brooklyn,supermarket
,Gourmet Glatt Market,Borough Park,11218,1300,4.6,,40.6406055,-73.9866474,Brooklyn,supermarket
,Appetizing Plus,Borough Park,11204,288,4.7,,40.628678,-73.980342,Brooklyn,supermarket
,Mittelman's Grocery,Borough Park,11204,129,4.7,,40.630082,-73.986755,Brooklyn,supermarket
,Paperific Supermarket,Borough Park,11218,292,4.5,,40.639037,-73.981608,Brooklyn,supermarket
,Kosher Discount,Borough Park,11219,139,4.7,,40.6346563,-73.992293,Brooklyn,supermarket
,Rosner's Grocery,Borough Park,11219,104,4.4,,40.6359449,-73.9873673,Brooklyn,supermarket
,Yidel's Grocery Inc.,Borough Park,11219,230,4.7,,40.6358909,-73.9944924,Brooklyn,supermarket
,Mehadrin Super Market,Borough Park,11219,84,4.6,,40.6348668,-73.9960973,Brooklyn,supermarket
,Webers Grocery & Fruit,Borough Park,11219,33,4.9,,40.6313349,-73.9961685,Brooklyn,supermarket
,Kosher Food Depot,Borough Park,11219,295,4.8,,40.6391908,-73.9882198,Brooklyn,supermarket
,Kol Tuv Grocery,Borough Park,11219,118,4.7,,40.6374283,-73.9822224,Brooklyn,supermarket
,16th Ave. Food Corner,Borough Park,11204,133,4.9,,40.6352093,-73.9805597,Brooklyn,supermarket
,Ft. Hamilton Kosher Market,Borough Park,11219,31,4.9,,40.63738,-73.999678,Brooklyn,supermarket
,Zion Kosher Market,Borough Park,11218,276,4.8,,40.6412042,-73.9859973,Brooklyn,supermarket
,La Bella Marketplace,Southwest Brooklyn,11228,959,4.4,,40.6177924,-74.0098198,Brooklyn,supermarket
,Met Foodmarkets of Bay Ridge,Southwest Brooklyn,11209,92,3.6,,40.6241348,-74.0250318,Brooklyn,supermarket
,Emily Farm Corp.,Southwest Brooklyn,11209,4,5,,40.6246787,-74.0249463,Brooklyn,supermarket
,Red Apple Discount 99¢ Up,Southwest Brooklyn,11209,18,4.4,,40.624959,-74.0247069,Brooklyn,supermarket
,7201 Fort Hamilton Pkwy Food Corp.,Southwest Brooklyn,11228,6,4.2,,40.6270529,-74.0142834,Brooklyn,supermarket
,ALDI,Southern Brooklyn,11235,2457,4.2,1,40.5912534,-73.9397973,Brooklyn,supermarket
,Family Dollar,Southern Brooklyn,11235,286,3.9,1,40.5932611,-73.940896,Brooklyn,supermarket
,Gourmet Boutique,Southern Brooklyn,11229,350,4.2,,40.594089,-73.9409655,Brooklyn,supermarket
,Snack Shop,Canarsie and Flatlands,11234,,,,40.6147852,-73.9277074,Brooklyn,supermarket
,Met Foodmarkets of Marine Park,Canarsie and Flatlands,11234,88,4.2,,40.6136576,-73.9379567,Brooklyn,supermarket
,Key Food Supermarkets,Southern Brooklyn,11229,948,4,,40.601197,-73.934123,Brooklyn,supermarket
,Key Food Supermarkets,Northwest Brooklyn ,11205,741,4.2,,40.6933444,-73.9652167,Brooklyn,supermarket
,CTown Supermarkets,Northwest Brooklyn ,11205,453,4.1,2,40.690586,-73.95932,Brooklyn,supermarket
,Peg Leg Woodshop,Northwest Brooklyn ,11205,1,4,,40.6974946,-73.9593344,Brooklyn,supermarket
,Khim's Millennium Market Viii,Northwest Brooklyn ,11205,128,4.1,,40.6935762,-73.9632748,Brooklyn,supermarket
,Mr. Coco,Northwest Brooklyn ,11205,213,4.5,,40.6929391,-73.9692514,Brooklyn,supermarket
,The Food Emporium,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,233,4.1,,40.6888136,-73.9623933,Brooklyn,supermarket
,Waverly Gourmet Market- Neighborhood Supermarket,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11238,190,3.9,,40.6870541,-73.9663116,Brooklyn,supermarket
,Fine Fare Supermarkets,Southern Brooklyn,11224,780,3.7,,40.5758942,-73.9960567,Brooklyn,supermarket
,Perelandra Natural Food Center,Northwest Brooklyn ,11201,662,4.6,2,40.6933861,-73.9914028,Brooklyn,supermarket
,Bravo Supermarkets,Northwest Brooklyn ,11205,258,3.7,,40.6934004,-73.9734185,Brooklyn,supermarket
,Trader Joe's,Northwest Brooklyn ,11201,5207,4.5,2,40.6895837,-73.9928699,Brooklyn,supermarket
,Brooklyn Fare,Northwest Brooklyn ,11201,837,4.3,1,40.6887782,-73.9858627,Brooklyn,supermarket
,Stop & Shop,Northwest Brooklyn ,11217,2480,4.1,2,40.6839239,-73.9757383,Brooklyn,supermarket
,La Venezolana Corporation,Northwest Brooklyn ,11217,5,1.8,,40.678054,-73.983304,Brooklyn,supermarket
,Apple Gourmet Farm,Northwest Brooklyn ,11217,38,4,,40.6867251,-73.9848417,Brooklyn,supermarket
,CTown Supermarkets,Northwest Brooklyn ,11217,279,3.7,2,40.682061,-73.9879764,Brooklyn,supermarket
,Nature deli corp 1,Northwest Brooklyn ,11201,25,4.2,,40.68924,-73.9850913,Brooklyn,supermarket
,Whole Foods Market,Northwest Brooklyn ,11217,1708,4.1,3,40.6862137,-73.9787227,Brooklyn,supermarket
,Downtown Organic Market,Northwest Brooklyn ,11217,81,4.5,,40.6839499,-73.978903,Brooklyn,supermarket
,Union Market,Northwest Brooklyn ,11231,411,4.2,3,40.6843524,-73.9951452,Brooklyn,supermarket
,Jackpot Deals,Northwest Brooklyn ,11201,4,3,,40.6923503,-73.9860672,Brooklyn,supermarket
,South Portland Market,Northwest Brooklyn ,11217,2,5,,40.68738,-73.974832,Brooklyn,supermarket
,NYC Fresh Market,Northwest Brooklyn ,11201,614,3.7,,40.6934435,-73.9829595,Brooklyn,supermarket
,Key Food Supermarkets,Flatbush,11225,466,3.8,,40.6570087,-73.9504937,Brooklyn,supermarket
,Western Beef Supermarket,Flatbush,11225,771,3.8,,40.6630554,-73.9597244,Brooklyn,supermarket
,Associated Fresh of Prospect Lefferts Gardens,Flatbush,11225,264,4.1,,40.6575,-73.9605556,Brooklyn,supermarket
,Ideal Food Basket of Bedford Ave,Flatbush,11226,104,3.9,,40.6549493,-73.95647,Brooklyn,supermarket
,Lincoln Market Prospect Lefferts Gardens,Flatbush,11225,643,4.4,,40.660854,-73.9617139,Brooklyn,supermarket
,North Carolina Country Store,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11233,105,4.4,,40.6767891,-73.9158994,Brooklyn,supermarket
,Pioneer Supermarkets of Bushwick,East New York and New Lots,11207,376,3.7,,40.6846684,-73.9132482,Brooklyn,supermarket
,Key Food Supermarkets,Bushwick and Williamsburg,11221,354,3.7,,40.6865495,-73.9164174,Brooklyn,supermarket
,MT Deli Grocery,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11233,15,4.5,,40.6794392,-73.9191636,Brooklyn,supermarket
,Two Ways Supermarket,Central Brooklyn (Bedford Stuyvesant – Crown Heights),11233,7,4.9,,40.6835,-73.917465,Brooklyn,supermarket
,Golden Farms Supermarket,East New York and New Lots,11208,606,4,,40.6783718,-73.8710342,Brooklyn,supermarket
,Motin Supermarket,East New York and New Lots,11208,29,4.2,,40.679289,-73.863999,Brooklyn,supermarket
,Golden Farms,Southwest Queens,11416,986,4.2,,40.6796684,-73.8610229,Queens,supermarket
,Fine Fare Supermarkets,East New York and New Lots,11208,352,4.1,,40.6731971,-73.8663012,Brooklyn,supermarket
,Key Food Supermarkets,East New York and New Lots,11208,703,3.9,,40.6728155,-73.8733335,Brooklyn,supermarket
,Liberty Super Market & Halal Meat,East New York and New Lots,11208,41,4.4,,40.6784313,-73.8696215,Brooklyn,supermarket
,Liberty Apple Farm,East New York and New Lots,11208,13,4.2,,40.6790184,-73.8660713,Brooklyn,supermarket
